,order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,charge,revenue
1151,1478235,114234,The Meatball Shop,Italian,19.4,Weekend,Not given,20,16,0.15,2.9099999999999997
1152,1478156,41968,Shake Shack,American,8.1,Weekend,Not given,25,24,0.15,1.2149999999999999
1153,1478262,48851,Melt Shop,American,9.02,Weekday,Not given,29,24,0.15,1.353
1154,1476554,368663,Shake Shack,American,9.12,Weekend,Not given,31,19,0.15,1.3679999999999999
1155,1476787,78887,TAO,Japanese,6.69,Weekday,4,26,25,0.15,1.0035
1156,1476744,71743,Serafina Fabulous Pizza,Italian,16.88,Weekend,Not given,33,27,0.15,2.5319999999999996
1157,1476951,331143,Waverly Diner,American,16.3,Weekday,3,28,25,0.15,2.445
1158,1477429,252965,Five Guys Burgers and Fries,American,9.27,Weekend,4,23,25,0.15,1.3904999999999998
1159,1476986,298794,TAO,Japanese,15.86,Weekend,4,22,17,0.15,2.379
1160,1477441,275689,Blue Ribbon Sushi,Japanese,12.23,Weekend,Not given,20,24,0.15,1.8345
1161,1477667,106478,Balthazar Boulangerie,French,12.13,Weekend,5,25,24,0.15,1.8195000000000001
1162,1476583,62929,Bareburger,American,17.03,Weekend,5,35,21,0.15,2.5545
1163,1478030,131093,Bareburger,American,13.77,Weekend,3,33,29,0.15,2.0654999999999997
1164,1478373,40808,V-Nam Cafe,Vietnamese,6.01,Weekday,3,20,31,0.15,0.9015
1165,1477634,387227,Blue Ribbon Sushi Bar & Grill,Japanese,29.25,Weekday,Not given,25,29,0.25,7.3125
1166,1476591,128224,Blue Ribbon Sushi,Japanese,16.1,Weekend,3,26,17,0.15,2.415
1167,1476704,325285,RedFarm Hudson,Chinese,5.73,Weekday,Not given,25,25,0.15,0.8595
1168,1478216,142619,Shake Shack,American,6.07,Weekend,4,28,19,0.15,0.9105
1169,1478066,156218,RedFarm Hudson,Chinese,15.23,Weekend,5,31,16,0.15,2.2845
1170,1477626,122802,Parm,Italian,9.17,Weekend,Not given,25,17,0.15,1.3755
1171,1476861,94700,Tamarind TriBeCa,Indian,29.15,Weekend,3,35,22,0.25,7.2875
1172,1476899,335155,Shake Shack,American,29.05,Weekend,4,33,16,0.25,7.2625
1173,1478248,113926,Han Dynasty,Chinese,33.03,Weekday,5,35,32,0.25,8.2575
1174,1477827,65009,Blue Ribbon Sushi Izakaya,Japanese,8.83,Weekday,5,34,27,0.15,1.3245
1175,1477227,373689,Bareburger,American,6.74,Weekend,Not given,26,29,0.15,1.011
1176,1478034,77786,Sushi of Gari Tribeca,Japanese,17.03,Weekend,Not given,23,22,0.15,2.5545
1177,1478181,97079,Benihana,Japanese,25.22,Weekday,4,27,27,0.25,6.305
1178,1477489,14869,Tres Carnes,Mexican,9.17,Weekend,4,25,30,0.15,1.3755
1179,1476804,113477,Schnipper's Quality Kitchen,American,12.18,Weekend,Not given,31,22,0.15,1.827
1180,1478004,54540,Parm,Italian,12.18,Weekend,Not given,29,16,0.15,1.827
1181,1477650,284835,Shake Shack,American,15.57,Weekend,5,32,17,0.15,2.3355
1182,1478069,130521,Lucky's Famous Burgers,American,12.13,Weekday,5,21,30,0.15,1.8195000000000001
1183,1477175,47235,Blue Ribbon Fried Chicken,American,14.6,Weekend,3,27,27,0.15,2.19
1184,1477943,294478,Sushi of Gari 46,Japanese,11.84,Weekend,Not given,27,24,0.15,1.776
1185,1477467,164005,Sushi of Gari,Japanese,14.07,Weekend,Not given,35,26,0.15,2.1105
1186,1477474,357761,Go! Go! Curry!,Japanese,33.03,Weekend,Not given,22,15,0.25,8.2575
1187,1477996,82041,Shake Shack,American,8.1,Weekend,5,26,27,0.15,1.2149999999999999
1188,1477782,275689,Dirty Bird to Go,American,12.18,Weekday,Not given,20,24,0.15,1.827
1189,1477527,120353,Parm,Italian,5.72,Weekend,4,26,27,0.15,0.858
1190,1476837,147468,Nha Trang One,Vietnamese,15.67,Weekday,3,23,24,0.15,2.3505
1191,1477686,105837,Nobu Next Door,Japanese,12.18,Weekend,4,29,20,0.15,1.827
1192,1476795,103970,Shake Shack,American,16.2,Weekend,Not given,20,21,0.15,2.4299999999999997
1193,1477599,60270,Market Table,American,6.79,Weekend,Not given,21,17,0.15,1.0185
1194,1477564,378820,Sushi Samba,Japanese,12.61,Weekend,5,29,29,0.15,1.8914999999999997
1195,1476733,264707,TAO,Japanese,32.93,Weekend,Not given,34,16,0.25,8.2325
1196,1477753,65306,Sushi of Gari Tribeca,Japanese,14.79,Weekend,Not given,32,24,0.15,2.2184999999999997
1197,1476825,143866,Otto Enoteca Pizzeria,Italian,24.2,Weekend,Not given,34,15,0.25,6.05
1198,1478010,49987,Parm,Italian,6.69,Weekend,5,24,28,0.15,1.0035
1199,1477113,6987,Hill Country Fried Chicken,Southern,12.23,Weekday,4,20,29,0.15,1.8345
1200,1476549,75169,Tamarind TriBeCa,Indian,6.74,Weekend,5,25,26,0.15,1.011
1201,1476676,186473,Blue Ribbon Sushi,Japanese,16.06,Weekday,Not given,34,33,0.15,2.409
1202,1477595,370337,Blue Ribbon Fried Chicken,American,12.23,Weekend,Not given,30,20,0.15,1.8345
1203,1477618,184325,Asuka Sushi,Japanese,22.8,Weekend,Not given,30,28,0.25,5.7
1204,1477911,65306,Sushi of Gari Tribeca,Japanese,12.18,Weekend,5,35,19,0.15,1.827
1205,1476630,182252,Five Leaves,American,9.17,Weekend,4,34,23,0.15,1.3755
1206,1477546,67162,Shake Shack,American,14.07,Weekday,4,24,28,0.15,2.1105
1207,1477320,397261,Blue Ribbon Fried Chicken,American,14.84,Weekend,5,21,25,0.15,2.226
1208,1477084,283051,Shake Shack,American,6.69,Weekday,5,26,32,0.15,1.0035
1209,1476726,41907,Hatsuhana,Japanese,14.07,Weekend,Not given,26,17,0.15,2.1105
1210,1478427,86806,Pylos,Mediterranean,14.12,Weekday,4,26,24,0.15,2.118
1211,1476743,183520,Blue Ribbon Sushi,Japanese,6.69,Weekend,Not given,35,26,0.15,1.0035
1212,1478238,59314,Shake Shack,American,13.58,Weekend,Not given,25,24,0.15,2.037
1213,1476695,68300,Blue Ribbon Fried Chicken,American,33.18,Weekend,Not given,26,20,0.25,8.295
1214,1476573,370405,Haveli Indian Restaurant,Indian,29.1,Weekday,3,23,24,0.25,7.275
1215,1478323,354948,Westville Hudson,American,24.25,Weekend,Not given,25,21,0.25,6.0625
1216,1477735,302769,Blue Ribbon Fried Chicken,American,29.05,Weekend,5,29,20,0.25,7.2625
1217,1477674,334372,Rubirosa,Italian,6.55,Weekend,Not given,23,15,0.15,0.9824999999999999
1218,1478006,42781,Blue Ribbon Sushi,Japanese,24.3,Weekday,Not given,21,26,0.25,6.075
1219,1478033,67748,Rubirosa,Italian,19.4,Weekend,4,34,16,0.15,2.9099999999999997
1220,1478186,302923,Shake Shack,American,20.52,Weekend,3,31,15,0.25,5.13
1221,1477776,115213,Tamarind TriBeCa,Indian,29.39,Weekend,5,30,25,0.25,7.3475
1222,1478312,398952,Han Dynasty,Chinese,13.78,Weekend,5,27,20,0.15,2.0669999999999997
1223,1477757,60688,Shake Shack,American,14.12,Weekend,Not given,29,30,0.15,2.118
1224,1477291,198194,The Kati Roll Company,Indian,19.4,Weekday,5,24,30,0.15,2.9099999999999997
1225,1478168,78879,Blue Ribbon Fried Chicken,American,19.4,Weekend,4,33,21,0.15,2.9099999999999997
1226,1477269,255697,Sushi Samba,Japanese,6.84,Weekend,5,27,20,0.15,1.026
1227,1477896,42052,Pepe Rosso To Go,Italian,22.8,Weekend,5,35,24,0.25,5.7
1228,1477507,146588,Shake Shack,American,19.4,Weekend,5,33,27,0.15,2.9099999999999997
1229,1478271,347181,RedFarm Hudson,Chinese,14.12,Weekend,5,21,24,0.15,2.118
1230,1477853,115213,Junoon,Indian,28.62,Weekday,5,21,32,0.25,7.155
1231,1477001,318451,Blue Ribbon Sushi,Japanese,29.25,Weekend,Not given,22,27,0.25,7.3125
1232,1476948,86421,Vanessa's Dumpling House,Chinese,9.65,Weekend,5,20,22,0.15,1.4475
1233,1478347,251817,Blue Ribbon Fried Chicken,American,15.71,Weekend,3,27,25,0.15,2.3565
1234,1478098,132906,Sushi of Gari 46,Japanese,12.13,Weekday,Not given,20,33,0.15,1.8195000000000001
1235,1477457,92806,Shake Shack,American,15.18,Weekday,5,30,33,0.15,2.2769999999999997
1236,1477393,79849,Parm,Italian,22.36,Weekend,4,21,30,0.25,5.59
1237,1476956,55220,Saravanaa Bhavan,Indian,12.13,Weekday,Not given,32,26,0.15,1.8195000000000001
1238,1477653,142619,Shake Shack,American,12.13,Weekend,5,26,26,0.15,1.8195000000000001
1239,1477261,76938,Sushi of Gari,Japanese,31.43,Weekend,Not given,21,27,0.25,7.8575
1240,1478127,78879,Blue Ribbon Fried Chicken,American,20.18,Weekend,3,22,20,0.25,5.045
1241,1476556,301380,ilili Restaurant,Middle Eastern,16.3,Weekend,4,27,16,0.15,2.445
1242,1477280,377274,RedFarm Broadway,Chinese,14.07,Weekend,3,34,17,0.15,2.1105
1243,1477968,350083,Sushi of Gari,Japanese,6.69,Weekend,4,22,16,0.15,1.0035
1244,1476784,105385,Han Dynasty,Chinese,24.2,Weekend,5,23,15,0.25,6.05
1245,1478255,382076,Shake Shack,American,6.69,Weekday,Not given,20,29,0.15,1.0035
1246,1478224,74048,ilili Restaurant,Middle Eastern,9.56,Weekend,Not given,27,27,0.15,1.434
1247,1476672,105385,Han Dynasty,Chinese,8.54,Weekend,4,31,15,0.15,1.281
1248,1478240,44367,Rubirosa,Italian,24.2,Weekend,4,34,16,0.25,6.05
1249,1477864,81166,Dos Caminos,Mexican,8.1,Weekday,Not given,23,26,0.15,1.2149999999999999
1250,1476869,241356,Blue Ribbon Fried Chicken,American,19.35,Weekday,Not given,35,24,0.15,2.9025000000000003
1251,1476886,320088,Cafe Mogador,Middle Eastern,13.68,Weekend,4,29,18,0.15,2.052
1252,1478101,105068,TAO,Japanese,13.97,Weekend,5,28,25,0.15,2.0955
1253,1476712,385150,Blue Ribbon Sushi,Japanese,9.75,Weekday,5,27,27,0.15,1.4625
1254,1477083,308517,Tamarind TriBeCa,Indian,6.74,Weekend,4,20,17,0.15,1.011
1255,1478164,138024,Cho Dang Gol,Korean,11.84,Weekend,5,25,16,0.15,1.776
1256,1477390,199049,Five Guys Burgers and Fries,American,16.05,Weekend,4,29,18,0.15,2.4075
1257,1478273,65009,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,Not given,21,23,0.15,1.8345
1258,1476900,240014,Sarabeth's,American,32.93,Weekday,4,33,33,0.25,8.2325
1259,1477060,94152,Empanada Mama (closed),Mexican,14.21,Weekend,Not given,27,25,0.15,2.1315
1260,1477697,362685,Momoya,Japanese,29.1,Weekday,4,21,29,0.25,7.275
1261,1477833,27609,Shake Shack,American,15.57,Weekday,Not given,28,30,0.15,2.3355
1262,1477295,140530,Sushi of Gari 46,Japanese,12.13,Weekend,Not given,25,29,0.15,1.8195000000000001
1263,1476655,91817,Blue Ribbon Fried Chicken,American,29.15,Weekend,4,31,17,0.25,7.2875
1264,1477585,350410,Burger Joint,American,11.98,Weekend,Not given,20,17,0.15,1.797
1265,1478175,349676,Sarabeth's,American,29.3,Weekend,5,23,17,0.25,7.325
1266,1477982,39421,Go! Go! Curry!,Japanese,14.02,Weekday,4,22,27,0.15,2.1029999999999998
1267,1476697,46219,The Meatball Shop,American,32.93,Weekend,3,35,16,0.25,8.2325
1268,1477053,398489,Five Guys Burgers and Fries,American,14.07,Weekday,Not given,24,26,0.15,2.1105
1269,1477152,92364,Sushi of Gari 46,Japanese,25.17,Weekend,Not given,29,27,0.25,6.2925
1270,1478308,358158,Galli Restaurant,Italian,16.06,Weekend,5,22,16,0.15,2.409
1271,1478028,44594,Shake Shack,American,24.25,Weekend,5,31,28,0.25,6.0625
1272,1477555,361497,V-Nam Cafe,Vietnamese,12.13,Weekend,4,20,26,0.15,1.8195000000000001
1273,1478137,209418,Izakaya Ten,Japanese,13.05,Weekend,3,34,23,0.15,1.9575
1274,1477803,165110,Room Service,Thai,12.23,Weekend,Not given,35,16,0.15,1.8345
1275,1476771,365225,P.J. Clarke's,American,12.18,Weekday,5,30,24,0.15,1.827
1276,1478362,134152,The Meatball Shop,Italian,29.1,Weekday,5,22,33,0.25,7.275
1277,1476722,328551,Kanoyama,Japanese,12.81,Weekend,5,23,24,0.15,1.9215
1278,1477503,99621,Westville Hudson,American,24.3,Weekend,Not given,32,15,0.25,6.075
1279,1478126,113972,Parm,Italian,14.79,Weekend,Not given,33,29,0.15,2.2184999999999997
1280,1478076,96800,Sarabeth's East,American,29.3,Weekend,Not given,27,20,0.25,7.325
1281,1477350,59095,Blue Ribbon Fried Chicken,American,8.93,Weekday,5,34,30,0.15,1.3395
1282,1478111,366954,Blue Ribbon Sushi,Japanese,12.23,Weekend,4,29,22,0.15,1.8345
1283,1477976,69348,RedFarm Broadway,Chinese,16.1,Weekend,5,21,27,0.15,2.415
1284,1477439,113926,Five Guys Burgers and Fries,American,12.08,Weekday,Not given,28,27,0.15,1.8119999999999998
1285,1477469,96943,Cafe Mogador,Middle Eastern,24.25,Weekend,Not given,26,22,0.25,6.0625
1286,1478314,338599,Yama Japanese Restaurant,Japanese,12.18,Weekday,Not given,30,25,0.15,1.827
1287,1476641,57943,brgr,American,14.07,Weekend,Not given,26,24,0.15,2.1105
1288,1478194,67937,Shake Shack,American,15.52,Weekend,5,22,17,0.15,2.328
1289,1477293,316402,The Meatball Shop,American,12.13,Weekend,Not given,23,23,0.15,1.8195000000000001
1290,1477884,348096,Parm,Italian,29.44,Weekend,4,33,24,0.25,7.36
1291,1477351,150577,Sushi of Gari Tribeca,Japanese,8.63,Weekend,5,33,17,0.15,1.2945
1292,1476907,87006,Nobu Next Door,Japanese,5.67,Weekday,5,33,25,0.15,0.8504999999999999
1293,1477817,335897,Sushi of Gari 46,Japanese,12.18,Weekday,4,24,27,0.15,1.827
1294,1477408,125542,Hampton Chutney Co.,Thai,12.37,Weekend,4,21,20,0.15,1.8554999999999997
1295,1477953,39334,The Meatball Shop,American,19.35,Weekend,4,31,25,0.15,2.9025000000000003
1296,1477924,288808,The Meatball Shop,Italian,32.98,Weekday,5,26,27,0.25,8.245
1297,1477995,140477,Momoya,Japanese,8.1,Weekend,Not given,32,27,0.15,1.2149999999999999
1298,1476709,105837,Nobu Next Door,Japanese,11.11,Weekend,Not given,25,30,0.15,1.6664999999999999
1299,1478188,99288,The Meatball Shop,American,12.56,Weekend,Not given,28,22,0.15,1.884
1300,1477153,120353,Parm,Italian,25.27,Weekday,Not given,27,27,0.25,6.3175
1301,1477802,85091,The Meatball Shop,Italian,12.13,Weekend,4,21,25,0.15,1.8195000000000001
1302,1477715,217363,Jack's Wife Freda,Mediterranean,9.41,Weekend,5,28,15,0.15,1.4115
1303,1478263,201535,Blue Ribbon Fried Chicken,American,9.51,Weekday,Not given,30,29,0.15,1.4264999999999999
1304,1477669,260844,Byblos Restaurant,Middle Eastern,25.27,Weekend,3,33,16,0.25,6.3175
1305,1478187,111411,Blue Ribbon Sushi,Japanese,12.56,Weekend,Not given,32,20,0.15,1.884
1306,1476559,47440,Bareburger,American,15.57,Weekday,4,24,28,0.15,2.3355
1307,1477464,320187,TAO,Japanese,19.35,Weekend,Not given,34,22,0.15,2.9025000000000003
1308,1477143,165695,The Smile,American,29.1,Weekend,Not given,22,16,0.25,7.275
1309,1476683,263075,Burger Joint,American,12.23,Weekday,Not given,21,27,0.15,1.8345
1310,1477358,83287,Boqueria,Spanish,14.5,Weekend,Not given,35,29,0.15,2.175
1311,1478149,303548,Shake Shack,American,25.22,Weekend,3,27,25,0.25,6.305
1312,1477761,123977,Blue Ribbon Sushi,Japanese,24.35,Weekend,5,33,22,0.25,6.0875
1313,1478311,326505,Blue Ribbon Fried Chicken,American,21.29,Weekend,5,28,29,0.25,5.3225
1314,1477956,177078,Lantern Thai Kitchen,Thai,9.46,Weekend,5,29,19,0.15,1.419
1315,1476925,354719,The Meatball Shop,Italian,14.02,Weekday,5,32,32,0.15,2.1029999999999998
1316,1476950,270444,P.J. Clarke's,American,15.96,Weekend,Not given,27,18,0.15,2.394
1317,1477363,51675,Blue Ribbon Sushi,Japanese,19.4,Weekday,Not given,24,24,0.15,2.9099999999999997
1318,1476832,385191,Donburi-ya,Japanese,12.37,Weekend,5,24,17,0.15,1.8554999999999997
1319,1476681,68258,Parm,Italian,12.13,Weekday,4,23,31,0.15,1.8195000000000001
1320,1478100,62667,Balthazar Boulangerie,French,21.93,Weekend,Not given,31,20,0.25,5.4825
1321,1478218,209418,Izakaya Ten,Japanese,6.02,Weekend,Not given,24,19,0.15,0.9029999999999999
1322,1477655,96666,Empanada Mama (closed),Mexican,19.35,Weekend,5,29,22,0.15,2.9025000000000003
1323,1477553,52037,L'Express,French,22.02,Weekday,Not given,21,27,0.25,5.505
1324,1477957,285937,TAO,Japanese,8.0,Weekday,4,28,24,0.15,1.2
1325,1476692,175327,Nobu Next Door,Japanese,29.1,Weekday,3,35,27,0.25,7.275
1326,1478172,125123,Sushi Samba,Japanese,12.95,Weekend,Not given,21,21,0.15,1.9425
1327,1476836,68551,Blue Ribbon Sushi Bar & Grill,Japanese,16.1,Weekend,Not given,27,27,0.15,2.415
1328,1477009,396815,Blue Ribbon Fried Chicken,American,5.73,Weekend,Not given,34,16,0.15,0.8595
1329,1477510,231061,Han Dynasty,Chinese,8.1,Weekend,5,23,26,0.15,1.2149999999999999
1330,1477954,130237,Tamarind TriBeCa,Indian,16.98,Weekend,5,22,17,0.15,2.547
1331,1476609,48677,Shake Shack,American,8.34,Weekend,Not given,23,28,0.15,1.251
1332,1476785,78939,Blue Ribbon Sushi,Japanese,24.25,Weekday,Not given,29,25,0.25,6.0625
1333,1477182,383826,Song Thai Restaurant & Bar,Thai,29.2,Weekend,5,21,28,0.25,7.3
1334,1477979,201438,S'MAC,American,14.55,Weekend,Not given,29,29,0.15,2.1825
1335,1477304,88406,The Meatball Shop,Italian,24.2,Weekday,4,28,30,0.25,6.05
1336,1476823,60039,Blue Ribbon Sushi,Japanese,12.13,Weekday,Not given,32,29,0.15,1.8195000000000001
1337,1478434,40500,J. G. Melon,American,19.45,Weekend,5,24,15,0.15,2.9175
1338,1477411,143721,Hummus Place,Middle Eastern,9.75,Weekend,5,28,28,0.15,1.4625
1339,1477720,215219,Empanada Mama (closed),Mexican,19.98,Weekday,4,23,32,0.15,2.997
1340,1476638,46696,Blue Ribbon Sushi Bar & Grill,Japanese,11.88,Weekend,5,25,17,0.15,1.782
1341,1478411,361846,RedFarm Broadway,Chinese,6.69,Weekend,Not given,27,24,0.15,1.0035
1342,1477166,402215,RedFarm Hudson,Chinese,21.29,Weekend,4,32,25,0.25,5.3225
1343,1477338,81110,Hill Country Fried Chicken,Southern,11.64,Weekend,4,35,21,0.15,1.746
1344,1477003,120833,Bareburger,American,32.93,Weekend,Not given,29,24,0.25,8.2325
1345,1477565,65009,Blue Ribbon Fried Chicken,American,12.56,Weekday,5,27,27,0.15,1.884
1346,1477842,299221,RedFarm Broadway,Chinese,14.07,Weekday,Not given,35,33,0.15,2.1105
1347,1478328,58898,Rubirosa,Italian,33.03,Weekend,5,22,28,0.25,8.2575
1348,1477289,72322,Cafe Mogador,Middle Eastern,12.95,Weekend,3,21,20,0.15,1.9425
1349,1478146,207281,Shake Shack,American,12.27,Weekend,5,24,28,0.15,1.8404999999999998
1350,1476662,115213,Tamarind TriBeCa,Indian,12.18,Weekend,5,25,20,0.15,1.827
1351,1476991,81828,The Meatball Shop,Italian,12.08,Weekend,3,32,19,0.15,1.8119999999999998
1352,1477433,283331,Dickson's Farmstand Meats,American,12.18,Weekend,5,21,20,0.15,1.827
1353,1478250,369272,Blue Ribbon Sushi,Japanese,12.22,Weekend,Not given,34,28,0.15,1.833
1354,1478239,400390,Shake Shack,American,12.95,Weekend,4,30,26,0.15,1.9425
1355,1477370,89889,Sushi of Gari 46,Japanese,29.1,Weekday,5,32,30,0.25,7.275
1356,1477580,79849,Chipotle Mexican Grill $1.99 Delivery,Mexican,15.23,Weekend,Not given,31,21,0.15,2.2845
1357,1478091,369272,Blue Ribbon Sushi Bar & Grill,Japanese,15.81,Weekday,Not given,21,29,0.15,2.3715
1358,1477795,169478,RedFarm Broadway,Chinese,15.96,Weekday,4,35,33,0.15,2.394
1359,1477903,47440,Bareburger,American,16.25,Weekend,Not given,32,28,0.15,2.4375
1360,1478439,48444,TAO,Japanese,8.54,Weekend,4,26,23,0.15,1.281
1361,1476731,94480,TAO,Japanese,29.1,Weekend,Not given,28,23,0.25,7.275
1362,1476827,148649,Blue Ribbon Sushi,Japanese,6.74,Weekend,Not given,31,27,0.15,1.011
1363,1476777,69749,Blue Ribbon Sushi,Japanese,31.38,Weekend,Not given,26,27,0.25,7.845
1364,1478027,41907,Parm,Italian,22.75,Weekday,Not given,30,27,0.25,5.6875
1365,1476811,47386,Barbounia,Mediterranean,16.93,Weekend,5,30,18,0.15,2.5395
1366,1477184,108659,Rubirosa,Italian,32.98,Weekend,Not given,33,30,0.25,8.245
1367,1477119,47594,Shake Shack,American,5.82,Weekday,Not given,29,29,0.15,0.873
1368,1478021,97991,Blue Ribbon Sushi Bar & Grill,Japanese,22.26,Weekday,Not given,20,26,0.25,5.565
1369,1476990,301032,Mission Cantina,Mexican,15.57,Weekend,5,21,28,0.15,2.3355
1370,1478329,116992,Tres Carnes,Mexican,33.32,Weekday,4,21,33,0.25,8.33
1371,1478385,250494,Blue Ribbon Fried Chicken,American,21.34,Weekend,5,28,21,0.25,5.335
1372,1477300,232359,The Meatball Shop,American,31.43,Weekend,4,20,21,0.25,7.8575
1373,1477275,58088,Sushi of Gari 46,Japanese,9.22,Weekend,4,32,28,0.15,1.383
1374,1477994,127130,Momoya,Japanese,9.55,Weekend,5,30,26,0.15,1.4325
1375,1477123,270525,The Smile,American,8.59,Weekend,4,32,29,0.15,1.2885
1376,1476758,120504,Schnipper's Quality Kitchen,American,14.02,Weekend,5,20,16,0.15,2.1029999999999998
1377,1477940,42274,Joe's Shanghai _Àü£¾÷´,Chinese,16.15,Weekend,3,33,20,0.15,2.4225
1378,1477089,398930,RedFarm Broadway,Chinese,8.97,Weekend,Not given,21,16,0.15,1.3455000000000001
1379,1476587,355713,TAO,Japanese,9.22,Weekend,5,26,25,0.15,1.383
1380,1478015,364714,Nobu Next Door,Japanese,8.97,Weekday,Not given,22,31,0.15,1.3455000000000001
1381,1478023,243910,Nobu Next Door,Japanese,14.12,Weekend,3,30,19,0.15,2.118
1382,1476766,45837,Shake Shack,American,19.35,Weekend,4,21,29,0.15,2.9025000000000003
1383,1477347,66636,Shake Shack,American,20.52,Weekend,Not given,31,26,0.25,5.13
1384,1478339,35643,Vanessa's Dumpling House,Chinese,18.43,Weekend,5,34,28,0.15,2.7645
1385,1477647,359228,Yama Japanese Restaurant,Japanese,9.27,Weekend,Not given,23,29,0.15,1.3904999999999998
1386,1477478,140757,Parm,Italian,12.47,Weekend,Not given,22,24,0.15,1.8705
1387,1477180,154339,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.15,Weekday,Not given,21,24,0.25,7.2875
1388,1478110,250494,Shake Shack,American,12.18,Weekend,Not given,23,16,0.15,1.827
1389,1476632,120385,Westville Hudson,American,9.51,Weekend,Not given,27,28,0.15,1.4264999999999999
1390,1478352,142192,Otto Enoteca Pizzeria,Italian,12.18,Weekend,5,21,20,0.15,1.827
1391,1477079,49086,Jack's Wife Freda,Mediterranean,12.13,Weekend,4,33,23,0.15,1.8195000000000001
1392,1477384,127445,Shake Shack,American,6.79,Weekend,4,35,30,0.15,1.0185
1393,1477262,43636,Blue Ribbon Fried Chicken,American,12.08,Weekend,4,21,21,0.15,1.8119999999999998
1394,1476602,88078,RedFarm Hudson,Chinese,13.92,Weekend,5,28,24,0.15,2.088
1395,1477741,46859,The Meatball Shop,Italian,6.84,Weekend,Not given,25,18,0.15,1.026
1396,1478370,57638,Grand Sichuan International,Chinese,25.27,Weekday,5,35,30,0.25,6.3175
1397,1477232,275689,Nobu Next Door,Japanese,9.17,Weekend,Not given,24,15,0.15,1.3755
1398,1477444,88075,Shake Shack,American,24.3,Weekday,4,33,30,0.25,6.075
1399,1478346,66498,Shake Shack,American,16.2,Weekday,Not given,27,30,0.15,2.4299999999999997
1400,1477539,152675,Tres Carnes,Mexican,20.13,Weekend,Not given,35,18,0.25,5.0325
1401,1477172,59749,Bareburger,American,19.35,Weekday,4,33,27,0.15,2.9025000000000003
1402,1477418,387102,Vanessa's Dumplings,Chinese,14.02,Weekend,4,22,24,0.15,2.1029999999999998
1403,1476937,142045,Shake Shack,American,22.36,Weekday,Not given,33,25,0.25,5.59
1404,1477962,59703,Big Daddy's,American,12.08,Weekend,5,22,16,0.15,1.8119999999999998
1405,1477630,355090,Shake Shack,American,12.18,Weekday,Not given,26,27,0.15,1.827
1406,1477497,76942,Sarabeth's Restaurant,American,12.27,Weekend,5,24,24,0.15,1.8404999999999998
1407,1477930,100065,Han Dynasty,Chinese,6.64,Weekend,Not given,25,29,0.15,0.9959999999999999
1408,1476778,276192,Sushi of Gari Tribeca,Japanese,31.33,Weekday,Not given,34,26,0.25,7.8325
1409,1477155,50563,J. G. Melon,American,6.06,Weekday,4,24,27,0.15,0.9089999999999999
1410,1478139,107909,Shake Shack,American,24.2,Weekday,Not given,22,31,0.25,6.05
1411,1477317,61889,Parm,Italian,15.77,Weekend,4,27,18,0.15,2.3655
1412,1476694,91105,Cafe Mogador,Middle Eastern,29.05,Weekend,4,27,30,0.25,7.2625
1413,1476987,88078,RedFarm Hudson,Chinese,15.96,Weekend,3,21,18,0.15,2.394
1414,1476942,118975,Shake Shack,American,5.72,Weekend,Not given,34,17,0.15,0.858
1415,1477344,99621,Jack's Wife Freda,Mediterranean,5.67,Weekday,3,24,29,0.15,0.8504999999999999
1416,1477813,260844,Byblos Restaurant,Middle Eastern,24.2,Weekend,Not given,32,20,0.25,6.05
1417,1477417,355759,Pinto Nouveau Thai Bistro,Thai,11.79,Weekend,5,21,27,0.15,1.7684999999999997
1418,1476671,49620,Cafe Habana,Mexican,8.73,Weekday,3,27,28,0.15,1.3095
1419,1477805,290313,RedFarm Broadway,Chinese,21.93,Weekend,Not given,22,22,0.25,5.4825
1420,1477305,45846,The Meatball Shop,American,24.2,Weekend,5,21,30,0.25,6.05
1421,1477223,303548,J. G. Melon,American,22.26,Weekend,5,22,25,0.25,5.565
1422,1478394,106940,Blue Ribbon Sushi,Japanese,14.5,Weekday,3,34,24,0.15,2.175
1423,1477963,115519,Blue Ribbon Fried Chicken,American,12.23,Weekend,5,27,27,0.15,1.8345
1424,1477861,125320,Shake Shack,American,20.57,Weekend,5,24,19,0.25,5.1425
1425,1477201,332635,TAO,Japanese,16.05,Weekend,4,23,20,0.15,2.4075
1426,1478253,67345,Parm,Italian,25.27,Weekend,5,28,16,0.25,6.3175
1427,1476607,197633,Sushi of Gari 46,Japanese,7.38,Weekend,Not given,29,28,0.15,1.107
1428,1477540,341136,Blue Ribbon Sushi,Japanese,13.78,Weekend,4,32,23,0.15,2.0669999999999997
1429,1478117,56642,Bareburger,American,22.85,Weekday,Not given,21,30,0.25,5.7125
1430,1477515,95049,Sushi of Gari 46,Japanese,12.13,Weekend,Not given,31,24,0.15,1.8195000000000001
1431,1477329,80737,RedFarm Broadway,Chinese,12.9,Weekday,3,29,29,0.15,1.935
1432,1477218,333216,Shake Shack,American,29.49,Weekend,5,20,24,0.25,7.3725
1433,1476633,137565,Shake Shack,American,15.76,Weekend,5,20,25,0.15,2.364
1434,1476776,125123,Le Grainne Cafe,French,29.25,Weekend,5,27,24,0.25,7.3125
